TITLE=TimePlot 
variables = t Y_OH P T 
0.00231704	0.00399019	516268	2471.66
0.00232704	0.00398968	516260	2471.63
0.00233704	0.00398916	516252	2471.59
0.00234704	0.00398865	516244	2471.55
0.00235704	0.00398814	516236	2471.51
0.00236704	0.00398762	516228	2471.48
0.00237704	0.00398711	516220	2471.44
0.00238704	0.0039866	516212	2471.4
0.00239704	0.00398609	516204	2471.37
0.00240704	0.00398558	516196	2471.33
0.00241704	0.00398507	516188	2471.29
0.00242704	0.00398457	516180	2471.26
0.00243704	0.00398406	516172	2471.22
0.00244704	0.00398355	516164	2471.18
0.00245704	0.00398305	516156	2471.15
0.00246704	0.00398254	516148	2471.11
0.00247704	0.00398204	516140	2471.07
0.00248704	0.00398153	516132	2471.04
0.00249704	0.00398103	516124	2471
0.00250704	0.00398053	516116	2470.96
0.00251704	0.00398003	516108	2470.93
0.00252704	0.00397953	516100	2470.89
0.00253704	0.00397903	516092	2470.85
0.00254704	0.00397853	516084	2470.82
0.00255704	0.00397803	516077	2470.78
0.00256704	0.00397753	516069	2470.75
0.00257704	0.00397703	516061	2470.71
0.00258704	0.00397654	516053	2470.67
0.00259704	0.00397604	516045	2470.64
0.00260704	0.00397555	516037	2470.6
0.00261704	0.00397505	516030	2470.57
0.00262704	0.00397456	516022	2470.53
0.00263704	0.00397406	516014	2470.49
0.00264704	0.00397357	516006	2470.46
0.00265704	0.00397308	515998	2470.42
0.00266704	0.00397259	515991	2470.39
0.00267704	0.0039721	515983	2470.35
0.00268704	0.00397161	515975	2470.32
0.00269704	0.00397112	515968	2470.28
0.00270704	0.00397063	515960	2470.25
0.00271704	0.00397015	515952	2470.21
0.00272703	0.00396966	515944	2470.17
0.00273703	0.00396917	515937	2470.14
0.00274703	0.00396869	515929	2470.1
0.00275703	0.0039682	515921	2470.07
0.00276703	0.00396772	515914	2470.03
0.00277703	0.00396724	515906	2470
0.00278703	0.00396675	515899	2469.96
0.00279703	0.00396627	515891	2469.93
0.00280703	0.00396579	515883	2469.89
0.00281703	0.00396531	515876	2469.86
0.00282703	0.00396483	515868	2469.82
0.00283703	0.00396435	515861	2469.79
0.00284703	0.00396387	515853	2469.75
0.00285703	0.00396339	515845	2469.72
0.00286703	0.00396292	515838	2469.69
0.00287703	0.00396244	515830	2469.65
0.00288703	0.00396197	515823	2469.62
0.00289703	0.00396149	515815	2469.58
0.00290703	0.00396102	515808	2469.55
0.00291703	0.00396054	515800	2469.51
0.00292703	0.00396007	515793	2469.48
0.00293703	0.0039596	515785	2469.44
0.00294703	0.00395913	515778	2469.41
0.00295703	0.00395865	515770	2469.37
0.00296703	0.00395818	515763	2469.34
0.00297703	0.00395771	515756	2469.31
0.00298703	0.00395725	515748	2469.27
0.00299703	0.00395678	515741	2469.24
0.00300703	0.00395631	515733	2469.2
0.00301703	0.00395584	515726	2469.17
0.00302703	0.00395538	515719	2469.14
0.00303703	0.00395491	515711	2469.1
0.00304703	0.00395445	515704	2469.07
0.00305703	0.00395398	515697	2469.03
0.00306703	0.00395352	515689	2469
0.00307703	0.00395306	515682	2468.97
0.00308703	0.00395259	515675	2468.93
0.00309703	0.00395213	515667	2468.9
0.00310703	0.00395167	515660	2468.87
0.00311703	0.00395121	515653	2468.83
0.00312703	0.00395075	515645	2468.8
0.00313703	0.00395029	515638	2468.77
0.00314703	0.00394983	515631	2468.73
0.00315703	0.00394938	515624	2468.7
0.00316703	0.00394892	515616	2468.67
0.00317703	0.00394846	515609	2468.63
0.00318703	0.00394801	515602	2468.6
0.00319703	0.00394755	515595	2468.57
0.00320703	0.0039471	515587	2468.53
0.00321703	0.00394664	515580	2468.5
0.00322703	0.00394619	515573	2468.47
0.00323703	0.00394574	515566	2468.43
0.00324703	0.00394529	515559	2468.4
0.00325703	0.00394484	515552	2468.37
0.00326703	0.00394439	515544	2468.34
0.00327703	0.00394394	515537	2468.3
0.00328703	0.00394349	515530	2468.27
0.00329703	0.00394304	515523	2468.24
0.00330703	0.00394259	515516	2468.2
0.00331703	0.00394214	515509	2468.17
0.00332703	0.0039417	515502	2468.14
0.00333703	0.00394125	515495	2468.11
0.00334703	0.00394081	515488	2468.07
0.00335703	0.00394036	515481	2468.04
0.00336703	0.00393992	515474	2468.01
0.00337703	0.00393947	515467	2467.98
0.00338703	0.00393903	515459	2467.94
0.00339703	0.00393859	515452	2467.91
0.00340703	0.00393815	515445	2467.88
0.00341703	0.00393771	515438	2467.85
0.00342703	0.00393727	515431	2467.82
0.00343703	0.00393683	515425	2467.78
0.00344703	0.00393639	515418	2467.75
0.00345703	0.00393595	515411	2467.72
0.00346703	0.00393551	515404	2467.69
0.00347703	0.00393508	515397	2467.66
0.00348703	0.00393464	515390	2467.62
0.00349703	0.00393421	515383	2467.59
